pos,nombre_imagen,id_probeta
816,P10_C1_G180_Recorte_Recorte_A1_1.4.tiff,10
111,P10_C1_G40_Recorte_Recorte_B_2.1.tiff,10
881,P10_C1_G180_Recorte_Recorte_A1_1.6.tiff,10
798,P10_C1_G180_Recorte_Recorte_B_2.3.tiff,10
680,P10_C1_G120_Recorte_Recorte_B_2.5.tiff,10
289,P10_C1_G80_Recorte_Recorte_A2_1.4.tiff,10
214,P10_C2_G40_Recorte_Recorte_A1_1.1.tiff,10
891,P10_C2_G180_Recorte_Recorte_A2_1.6.tiff,10
564,P10_C1_G120_Recorte_Recorte_B_2.6.tiff,10
886,P10_C2_G180_Recorte_Recorte_A1_1.2.tiff,10
84,P10_C1_G40_Recorte_Recorte_B_2.2.tiff,10
342,P10_C1_G80_Recorte_Recorte_A2_1.5.tiff,10
424,P10_C2_G80_Recorte_Recorte_B_2.5.tiff,10
214,P10_C2_G40_Recorte_Recorte_A1_1.1.tiff,10
786,P10_C1_G180_Recorte_Recorte_B_2.5.tiff,10
73,P10_C1_G40_Recorte_Recorte_A1_1.6.tiff,10
532,P10_C1_G120_Recorte_Recorte_B_2.3.tiff,10
899,P10_C1_G180_Recorte_Recorte_C_3.1.tiff,10
342,P10_C1_G80_Recorte_Recorte_A2_1.5.tiff,10
341,P10_C1_G80_Recorte_Recorte_A1_1.5.tiff,10
222,P10_C2_G40_Recorte_Recorte_A2_1.2.tiff,10
505,P10_C2_G80_Recorte_Recorte_A2_1.4.tiff,10
491,P10_C2_G80_Recorte_Recorte_B_2.6.tiff,10
790,P10_C1_G180_Recorte_Recorte_A1_1.2.tiff,10
786,P10_C1_G180_Recorte_Recorte_B_2.5.tiff,10
104,P10_C1_G40_Recorte_Recorte_C_3.4.tiff,10
324,P10_C1_G80_Recorte_Recorte_A2_1.2.tiff,10
697,P10_C2_G120_Recorte_Recorte_A1_1.6.tiff,10
600,P10_C2_G120_Recorte_Recorte_B_2.1.tiff,10
352,P10_C1_G80_Recorte_Recorte_A2_1.1.tiff,10
786,P10_C1_G180_Recorte_Recorte_B_2.5.tiff,10
614,P10_C2_G120_Recorte_Recorte_A2_1.1.tiff,10
541,P10_C1_G120_Recorte_Recorte_A2_1.1.tiff,10
879,P10_C1_G180_Recorte_Recorte_C_3.4.tiff,10
162,P10_C2_G40_Recorte_Recorte_C_3.6.tiff,10
130,P10_C2_G40_Recorte_Recorte_A1_1.6.tiff,10
438,P10_C2_G80_Recorte_Recorte_A2_1.2.tiff,10
