pos,nombre_imagen,id_probeta
409,P6_C2_G80_Recorte_Recorte_C_3.2.tiff,6
518,P6_C2_G80_Recorte_Recorte_A_1.3.tiff,6
311,P6_C1_G80_Recorte_Recorte_C_3.1.tiff,6
414,P6_C2_G80_Recorte_Recorte_B_2.1.tiff,6
60,P6_C1_G40_Recorte_Recorte_C_3.6.tiff,6
593,P6_C2_G120_Recorte_Recorte_C_3.4.tiff,6
235,P6_C2_G40_Recorte_Recorte_C_3.3.tiff,6
160,P6_C2_G40_Recorte_Recorte_A_1.1.tiff,6
550,P6_C1_G120_Recorte_Recorte_C_3.2.tiff,6
213,P6_C2_G40_Recorte_Recorte_B_2.1.tiff,6
1022,P6_C2_G180_Recorte_Recorte_A_1.3.tiff,6
783,P6_C1_G180_Recorte_Recorte_A_1.5.tiff,6
710,P6_C2_G120_Recorte_Recorte_C_3.3.tiff,6
108,P6_C1_G40_Recorte_Recorte_A_1.6.tiff,6
689,P6_C2_G120_Recorte_Recorte_C_3.6.tiff,6
51,P6_C1_G40_Recorte_Recorte_B_2.6.tiff,6
975,P6_C2_G180_Recorte_Recorte_C_3.2.tiff,6
558,P6_C1_G120_Recorte_Recorte_B_2.4.tiff,6
820,P6_C1_G180_Recorte_Recorte_C_3.3.tiff,6
1029,P6_C2_G180_Recorte_Recorte_A_1.2.tiff,6
760,P6_C2_G120_Recorte_Recorte_A_1.4.tiff,6
549,P6_C1_G120_Recorte_Recorte_C_3.1.tiff,6
778,P6_C1_G180_Recorte_Recorte_C_3.4.tiff,6
492,P6_C2_G80_Recorte_Recorte_B_2.5.tiff,6
60,P6_C1_G40_Recorte_Recorte_C_3.6.tiff,6
925,P6_C2_G180_Recorte_Recorte_C_3.4.tiff,6
928,P6_C1_G180_Recorte_Recorte_B_2.2.tiff,6
664,P6_C2_G120_Recorte_Recorte_C_3.1.tiff,6
350,P6_C1_G80_Recorte_Recorte_B_2.1.tiff,6
925,P6_C2_G180_Recorte_Recorte_C_3.4.tiff,6
305,P6_C1_G80_Recorte_Recorte_B_2.2.tiff,6
744,P6_C2_G120_Recorte_Recorte_B_2.4.tiff,6
250,P6_C1_G40_Recorte_Recorte_A_1.1.tiff,6
988,P6_C2_G180_Recorte_Recorte_C_3.5.tiff,6
568,P6_C1_G120_Recorte_Recorte_C_3.4.tiff,6
694,P6_C1_G120_Recorte_Recorte_B_2.5.tiff,6
852,P6_C1_G180_Recorte_Recorte_B_2.1.tiff,6
854,P6_C1_G180_Recorte_Recorte_C_3.5.tiff,6
996,P6_C1_G180_Recorte_Recorte_C_3.6.tiff,6
1029,P6_C2_G180_Recorte_Recorte_A_1.2.tiff,6
305,P6_C1_G80_Recorte_Recorte_B_2.2.tiff,6
469,P6_C1_G80_Recorte_Recorte_A_1.4.tiff,6
79,P6_C2_G40_Recorte_Recorte_A_1.5.tiff,6
515,P6_C2_G80_Recorte_Recorte_A_1.1.tiff,6
