pos,nombre_imagen,id_probeta
65,P5_C2_G40_Recorte_Recorte_C_3.1.tiff,5
382,P5_C1_G80_Recorte_Recorte_C_3.4.tiff,5
434,P5_C2_G80_Recorte_Recorte_A_1.5.tiff,5
336,P5_C1_G80_Recorte_Recorte_A_1.6.tiff,5
422,P5_C2_G80_Recorte_Recorte_C_3.4.tiff,5
977,P5_C1_G180_Recorte_Recorte_A_1.5.tiff,5
982,P5_C1_G180_Recorte_Recorte_A_1.1.tiff,5
228,P5_C1_G40_Recorte_Recorte_B_2.2.tiff,5
375,P5_C1_G80_Recorte_Recorte_C_3.5.tiff,5
529,P5_C1_G120_Recorte_Recorte_C_3.2.tiff,5
197,P5_C1_G40_Recorte_Recorte_A_1.2.tiff,5
312,P5_C1_G80_Recorte_Recorte_C_3.6.tiff,5
581,P5_C2_G120_Recorte_Recorte_C_3.4.tiff,5
312,P5_C1_G80_Recorte_Recorte_C_3.6.tiff,5
893,P5_C2_G180_Recorte_Recorte_B_2.6.tiff,5
440,P5_C1_G80_Recorte_Recorte_C_3.2.tiff,5
721,P5_C1_G120_Recorte_Recorte_A_1.6.tiff,5
228,P5_C1_G40_Recorte_Recorte_B_2.2.tiff,5
834,P5_C1_G180_Recorte_Recorte_B_2.6.tiff,5
467,P5_C2_G80_Recorte_Recorte_C_3.3.tiff,5
843,P5_C1_G180_Recorte_Recorte_B_2.5.tiff,5
365,P5_C2_G80_Recorte_Recorte_B_2.2.tiff,5
224,P5_C1_G40_Recorte_Recorte_A_1.3.tiff,5
843,P5_C1_G180_Recorte_Recorte_B_2.5.tiff,5
461,P5_C2_G80_Recorte_Recorte_A_1.1.tiff,5
179,P5_C1_G40_Recorte_Recorte_C_3.3.tiff,5
312,P5_C1_G80_Recorte_Recorte_C_3.6.tiff,5
585,P5_C1_G120_Recorte_Recorte_B_2.5.tiff,5
173,P5_C1_G40_Recorte_Recorte_B_2.3.tiff,5
900,P5_C2_G180_Recorte_Recorte_C_3.4.tiff,5
982,P5_C1_G180_Recorte_Recorte_A_1.1.tiff,5
423,P5_C2_G80_Recorte_Recorte_B_2.6.tiff,5
181,P5_C2_G40_Recorte_Recorte_A_1.5.tiff,5
330,P5_C1_G80_Recorte_Recorte_B_2.4.tiff,5
667,P5_C2_G120_Recorte_Recorte_A_1.6.tiff,5
201,P5_C1_G40_Recorte_Recorte_C_3.1.tiff,5
467,P5_C2_G80_Recorte_Recorte_C_3.3.tiff,5
50,P5_C2_G40_Recorte_Recorte_C_3.2.tiff,5
604,P5_C2_G120_Recorte_Recorte_C_3.2.tiff,5
529,P5_C1_G120_Recorte_Recorte_C_3.2.tiff,5
815,P5_C1_G180_Recorte_Recorte_C_3.2.tiff,5
345,P5_C2_G80_Recorte_Recorte_C_3.1.tiff,5
984,P5_C2_G180_Recorte_Recorte_B_2.4.tiff,5
795,P5_C1_G180_Recorte_Recorte_C_3.6.tiff,5
994,P5_C2_G180_Recorte_Recorte_B_2.5.tiff,5
166,P5_C2_G40_Recorte_Recorte_B_2.5.tiff,5
652,P5_C2_G120_Recorte_Recorte_A_1.3.tiff,5
336,P5_C1_G80_Recorte_Recorte_A_1.6.tiff,5
874,P5_C1_G180_Recorte_Recorte_B_2.4.tiff,5
370,P5_C1_G80_Recorte_Recorte_A_1.1.tiff,5
354,P5_C2_G80_Recorte_Recorte_B_2.4.tiff,5
849,P5_C1_G180_Recorte_Recorte_B_2.3.tiff,5
1000,P5_C1_G180_Recorte_Recorte_A_1.4.tiff,5
65,P5_C2_G40_Recorte_Recorte_C_3.1.tiff,5
617,P5_C2_G120_Recorte_Recorte_C_3.3.tiff,5
843,P5_C1_G180_Recorte_Recorte_B_2.5.tiff,5
977,P5_C1_G180_Recorte_Recorte_A_1.5.tiff,5
188,P5_C2_G40_Recorte_Recorte_C_3.3.tiff,5
467,P5_C2_G80_Recorte_Recorte_C_3.3.tiff,5
83,P5_C2_G40_Recorte_Recorte_B_2.3.tiff,5
861,P5_C1_G180_Recorte_Recorte_B_2.2.tiff,5
529,P5_C1_G120_Recorte_Recorte_C_3.2.tiff,5
228,P5_C1_G40_Recorte_Recorte_B_2.2.tiff,5
189,P5_C1_G40_Recorte_Recorte_B_2.6.tiff,5
143,P5_C2_G40_Recorte_Recorte_C_3.6.tiff,5
994,P5_C2_G180_Recorte_Recorte_B_2.5.tiff,5
960,P5_C2_G180_Recorte_Recorte_C_3.3.tiff,5
675,P5_C1_G120_Recorte_Recorte_B_2.2.tiff,5
1000,P5_C1_G180_Recorte_Recorte_A_1.4.tiff,5
459,P5_C2_G80_Recorte_Recorte_A_1.2.tiff,5
