pos,nombre_imagen,id_probeta
762,P8_C2_G120_Recorte_Recorte_A2_1.1.tiff,8
137,P8_C2_G40_Recorte_Recorte_B_2.4.tiff,8
421,P8_C2_G80_Recorte_Recorte_B_2.1.tiff,8
81,P8_C2_G40_Recorte_Recorte_A2_1.6.tiff,8
826,P8_C2_G180_Recorte_Recorte_C_3.4.tiff,8
821,P8_C2_G180_Recorte_Recorte_B_2.4.tiff,8
38,P8_C2_G40_Recorte_Recorte_A2_1.4.tiff,8
395,P8_C2_G80_Recorte_Recorte_A2_1.1.tiff,8
939,P8_C2_G180_Recorte_Recorte_A1_1.4.tiff,8
404,P8_C1_G80_Recorte_Recorte_A2_1.4.tiff,8
570,P8_C2_G120_Recorte_Recorte_B_2.4.tiff,8
780,P8_C1_G180_Recorte_Recorte_B_2.5.tiff,8
151,P8_C1_G40_Recorte_Recorte_C_3.1.tiff,8
151,P8_C1_G40_Recorte_Recorte_C_3.1.tiff,8
66,P8_C2_G40_Recorte_Recorte_B_2.3.tiff,8
313,P8_C2_G80_Recorte_Recorte_A1_1.2.tiff,8
785,P8_C2_G180_Recorte_Recorte_C_3.1.tiff,8
897,P8_C1_G180_Recorte_Recorte_A2_1.3.tiff,8
53,P8_C2_G40_Recorte_Recorte_A1_1.3.tiff,8
304,P8_C2_G80_Recorte_Recorte_A2_1.6.tiff,8
40,P8_C2_G40_Recorte_Recorte_A2_1.5.tiff,8
122,P8_C2_G40_Recorte_Recorte_A2_1.2.tiff,8
24,P8_C1_G40_Recorte_Recorte_A1_1.6.tiff,8
303,P8_C2_G80_Recorte_Recorte_A1_1.6.tiff,8
940,P8_C2_G180_Recorte_Recorte_A2_1.4.tiff,8
699,P8_C2_G120_Recorte_Recorte_A1_1.6.tiff,8
950,P8_C2_G180_Recorte_Recorte_A1_1.3.tiff,8
328,P8_C1_G80_Recorte_Recorte_C_3.3.tiff,8
963,P8_C1_G180_Recorte_Recorte_B_2.2.tiff,8
136,P8_C2_G40_Recorte_Recorte_C_3.5.tiff,8
296,P8_C2_G80_Recorte_Recorte_C_3.6.tiff,8
696,P8_C1_G120_Recorte_Recorte_C_3.5.tiff,8
303,P8_C2_G80_Recorte_Recorte_A1_1.6.tiff,8
54,P8_C2_G40_Recorte_Recorte_A2_1.3.tiff,8
0,P8_C1_G40_Recorte_Recorte_A1_1.3.tiff,8
47,P8_C2_G40_Recorte_Recorte_C_3.2.tiff,8
646,P8_C1_G120_Recorte_Recorte_A2_1.3.tiff,8
973,P8_C1_G180_Recorte_Recorte_C_3.1.tiff,8
48,P8_C2_G40_Recorte_Recorte_B_2.1.tiff,8
303,P8_C2_G80_Recorte_Recorte_A1_1.6.tiff,8
442,P8_C1_G80_Recorte_Recorte_B_2.3.tiff,8
25,P8_C1_G40_Recorte_Recorte_A2_1.6.tiff,8
933,P8_C2_G180_Recorte_Recorte_A1_1.2.tiff,8
357,P8_C1_G80_Recorte_Recorte_A2_1.5.tiff,8
963,P8_C1_G180_Recorte_Recorte_B_2.2.tiff,8
713,P8_C1_G120_Recorte_Recorte_A2_1.5.tiff,8
361,P8_C1_G80_Recorte_Recorte_A2_1.6.tiff,8
356,P8_C1_G80_Recorte_Recorte_A1_1.5.tiff,8
965,P8_C1_G180_Recorte_Recorte_A2_1.5.tiff,8
860,P8_C2_G180_Recorte_Recorte_B_2.5.tiff,8
306,P8_C1_G80_Recorte_Recorte_C_3.5.tiff,8
69,P8_C2_G40_Recorte_Recorte_C_3.3.tiff,8
196,P8_C1_G40_Recorte_Recorte_B_2.5.tiff,8
347,P8_C2_G80_Recorte_Recorte_B_2.3.tiff,8
282,P8_C1_G80_Recorte_Recorte_C_3.6.tiff,8
712,P8_C1_G120_Recorte_Recorte_A1_1.5.tiff,8
587,P8_C1_G120_Recorte_Recorte_B_2.1.tiff,8
39,P8_C2_G40_Recorte_Recorte_A1_1.5.tiff,8
740,P8_C1_G120_Recorte_Recorte_B_2.3.tiff,8
707,P8_C1_G120_Recorte_Recorte_B_2.2.tiff,8
814,P8_C1_G180_Recorte_Recorte_B_2.1.tiff,8
460,P8_C2_G80_Recorte_Recorte_C_3.3.tiff,8
361,P8_C1_G80_Recorte_Recorte_A2_1.6.tiff,8
766,P8_C2_G120_Recorte_Recorte_A2_1.5.tiff,8
445,P8_C1_G80_Recorte_Recorte_A2_1.1.tiff,8
282,P8_C1_G80_Recorte_Recorte_C_3.6.tiff,8
137,P8_C2_G40_Recorte_Recorte_B_2.4.tiff,8
547,P8_C2_G120_Recorte_Recorte_C_3.6.tiff,8
40,P8_C2_G40_Recorte_Recorte_A2_1.5.tiff,8
649,P8_C1_G120_Recorte_Recorte_B_2.6.tiff,8
712,P8_C1_G120_Recorte_Recorte_A1_1.5.tiff,8
636,P8_C1_G120_Recorte_Recorte_A1_1.6.tiff,8
964,P8_C1_G180_Recorte_Recorte_A1_1.5.tiff,8
327,P8_C2_G80_Recorte_Recorte_C_3.1.tiff,8
765,P8_C2_G120_Recorte_Recorte_A1_1.5.tiff,8
850,P8_C2_G180_Recorte_Recorte_A1_1.1.tiff,8
122,P8_C2_G40_Recorte_Recorte_A2_1.2.tiff,8
596,P8_C1_G120_Recorte_Recorte_A2_1.1.tiff,8
442,P8_C1_G80_Recorte_Recorte_B_2.3.tiff,8
233,P8_C1_G40_Recorte_Recorte_C_3.3.tiff,8
171,P8_C1_G40_Recorte_Recorte_C_3.2.tiff,8
49,P8_C1_G40_Recorte_Recorte_B_2.3.tiff,8
10,P8_C1_G40_Recorte_Recorte_A2_1.2.tiff,8
287,P8_C2_G80_Recorte_Recorte_B_2.5.tiff,8
637,P8_C1_G120_Recorte_Recorte_A2_1.6.tiff,8
17,P8_C1_G40_Recorte_Recorte_A1_1.5.tiff,8
551,P8_C2_G120_Recorte_Recorte_B_2.2.tiff,8
295,P8_C2_G80_Recorte_Recorte_B_2.4.tiff,8
876,P8_C1_G180_Recorte_Recorte_C_3.6.tiff,8
713,P8_C1_G120_Recorte_Recorte_A2_1.5.tiff,8
81,P8_C2_G40_Recorte_Recorte_A2_1.6.tiff,8
945,P8_C1_G180_Recorte_Recorte_A1_1.4.tiff,8
28,P8_C2_G40_Recorte_Recorte_A1_1.1.tiff,8
974,P8_C1_G180_Recorte_Recorte_C_3.5.tiff,8
25,P8_C1_G40_Recorte_Recorte_A2_1.6.tiff,8
137,P8_C2_G40_Recorte_Recorte_B_2.4.tiff,8
596,P8_C1_G120_Recorte_Recorte_A2_1.1.tiff,8
940,P8_C2_G180_Recorte_Recorte_A2_1.4.tiff,8
646,P8_C1_G120_Recorte_Recorte_A2_1.3.tiff,8
713,P8_C1_G120_Recorte_Recorte_A2_1.5.tiff,8
898,P8_C2_G180_Recorte_Recorte_B_2.2.tiff,8
700,P8_C2_G120_Recorte_Recorte_A2_1.6.tiff,8
442,P8_C1_G80_Recorte_Recorte_B_2.3.tiff,8
314,P8_C2_G80_Recorte_Recorte_A2_1.2.tiff,8
876,P8_C1_G180_Recorte_Recorte_C_3.6.tiff,8
637,P8_C1_G120_Recorte_Recorte_A2_1.6.tiff,8
37,P8_C2_G40_Recorte_Recorte_A1_1.4.tiff,8
360,P8_C1_G80_Recorte_Recorte_A1_1.6.tiff,8
747,P8_C2_G120_Recorte_Recorte_A2_1.4.tiff,8
909,P8_C1_G180_Recorte_Recorte_A1_1.2.tiff,8
747,P8_C2_G120_Recorte_Recorte_A2_1.4.tiff,8
404,P8_C1_G80_Recorte_Recorte_A2_1.4.tiff,8
766,P8_C2_G120_Recorte_Recorte_A2_1.5.tiff,8
510,P8_C1_G80_Recorte_Recorte_A1_1.3.tiff,8
855,P8_C2_G180_Recorte_Recorte_B_2.1.tiff,8
394,P8_C2_G80_Recorte_Recorte_A1_1.1.tiff,8
858,P8_C2_G180_Recorte_Recorte_A1_1.6.tiff,8
696,P8_C1_G120_Recorte_Recorte_C_3.5.tiff,8
939,P8_C2_G180_Recorte_Recorte_A1_1.4.tiff,8
713,P8_C1_G120_Recorte_Recorte_A2_1.5.tiff,8
811,P8_C2_G180_Recorte_Recorte_C_3.2.tiff,8
860,P8_C2_G180_Recorte_Recorte_B_2.5.tiff,8
846,P8_C1_G180_Recorte_Recorte_B_2.4.tiff,8
3,P8_C1_G40_Recorte_Recorte_A2_1.1.tiff,8
81,P8_C2_G40_Recorte_Recorte_A2_1.6.tiff,8
823,P8_C1_G180_Recorte_Recorte_A2_1.1.tiff,8
72,P8_C2_G40_Recorte_Recorte_B_2.5.tiff,8
40,P8_C2_G40_Recorte_Recorte_A2_1.5.tiff,8
453,P8_C1_G80_Recorte_Recorte_C_3.4.tiff,8
367,P8_C2_G80_Recorte_Recorte_A1_1.4.tiff,8
80,P8_C2_G40_Recorte_Recorte_A1_1.6.tiff,8
963,P8_C1_G180_Recorte_Recorte_B_2.2.tiff,8
444,P8_C1_G80_Recorte_Recorte_A1_1.1.tiff,8
596,P8_C1_G120_Recorte_Recorte_A2_1.1.tiff,8
76,P8_C2_G40_Recorte_Recorte_B_2.6.tiff,8
296,P8_C2_G80_Recorte_Recorte_C_3.6.tiff,8
357,P8_C1_G80_Recorte_Recorte_A2_1.5.tiff,8
72,P8_C2_G40_Recorte_Recorte_B_2.5.tiff,8
10,P8_C1_G40_Recorte_Recorte_A2_1.2.tiff,8
444,P8_C1_G80_Recorte_Recorte_A1_1.1.tiff,8
768,P8_C1_G120_Recorte_Recorte_A2_1.4.tiff,8
946,P8_C1_G180_Recorte_Recorte_A2_1.4.tiff,8
121,P8_C2_G40_Recorte_Recorte_A1_1.2.tiff,8
257,P8_C1_G40_Recorte_Recorte_C_3.5.tiff,8
768,P8_C1_G120_Recorte_Recorte_A2_1.4.tiff,8
306,P8_C1_G80_Recorte_Recorte_C_3.5.tiff,8
68,P8_C2_G40_Recorte_Recorte_B_2.2.tiff,8
267,P8_C2_G80_Recorte_Recorte_C_3.5.tiff,8
233,P8_C1_G40_Recorte_Recorte_C_3.3.tiff,8
707,P8_C1_G120_Recorte_Recorte_B_2.2.tiff,8
756,P8_C1_G120_Recorte_Recorte_C_3.4.tiff,8
282,P8_C1_G80_Recorte_Recorte_C_3.6.tiff,8
48,P8_C2_G40_Recorte_Recorte_B_2.1.tiff,8
700,P8_C2_G120_Recorte_Recorte_A2_1.6.tiff,8
823,P8_C1_G180_Recorte_Recorte_A2_1.1.tiff,8
405,P8_C1_G80_Recorte_Recorte_B_2.6.tiff,8
897,P8_C1_G180_Recorte_Recorte_A2_1.3.tiff,8
785,P8_C2_G180_Recorte_Recorte_C_3.1.tiff,8
460,P8_C2_G80_Recorte_Recorte_C_3.3.tiff,8
25,P8_C1_G40_Recorte_Recorte_A2_1.6.tiff,8
571,P8_C2_G120_Recorte_Recorte_B_2.3.tiff,8
767,P8_C1_G120_Recorte_Recorte_A1_1.4.tiff,8
768,P8_C1_G120_Recorte_Recorte_A2_1.4.tiff,8
421,P8_C2_G80_Recorte_Recorte_B_2.1.tiff,8
596,P8_C1_G120_Recorte_Recorte_A2_1.1.tiff,8
347,P8_C2_G80_Recorte_Recorte_B_2.3.tiff,8
729,P8_C2_G120_Recorte_Recorte_A2_1.3.tiff,8
747,P8_C2_G120_Recorte_Recorte_A2_1.4.tiff,8
510,P8_C1_G80_Recorte_Recorte_A1_1.3.tiff,8
443,P8_C1_G80_Recorte_Recorte_B_2.2.tiff,8
368,P8_C2_G80_Recorte_Recorte_A2_1.4.tiff,8
267,P8_C2_G80_Recorte_Recorte_C_3.5.tiff,8
860,P8_C2_G180_Recorte_Recorte_B_2.5.tiff,8
909,P8_C1_G180_Recorte_Recorte_A1_1.2.tiff,8
645,P8_C1_G120_Recorte_Recorte_A1_1.3.tiff,8
940,P8_C2_G180_Recorte_Recorte_A2_1.4.tiff,8
785,P8_C2_G180_Recorte_Recorte_C_3.1.tiff,8
753,P8_C2_G120_Recorte_Recorte_A2_1.2.tiff,8
552,P8_C1_G120_Recorte_Recorte_C_3.1.tiff,8
121,P8_C2_G40_Recorte_Recorte_A1_1.2.tiff,8
394,P8_C2_G80_Recorte_Recorte_A1_1.1.tiff,8
637,P8_C1_G120_Recorte_Recorte_A2_1.6.tiff,8
939,P8_C2_G180_Recorte_Recorte_A1_1.4.tiff,8
338,P8_C2_G80_Recorte_Recorte_A1_1.3.tiff,8
856,P8_C2_G180_Recorte_Recorte_B_2.6.tiff,8
756,P8_C1_G120_Recorte_Recorte_C_3.4.tiff,8
314,P8_C2_G80_Recorte_Recorte_A2_1.2.tiff,8
444,P8_C1_G80_Recorte_Recorte_A1_1.1.tiff,8
318,P8_C1_G80_Recorte_Recorte_C_3.2.tiff,8
55,P8_C1_G40_Recorte_Recorte_A1_1.4.tiff,8
80,P8_C2_G40_Recorte_Recorte_A1_1.6.tiff,8
712,P8_C1_G120_Recorte_Recorte_A1_1.5.tiff,8
879,P10_C1_G180_Recorte_Recorte_C_3.4.tiff,10
559,P10_C1_G120_Recorte_Recorte_C_3.3.tiff,10
107,P10_C1_G40_Recorte_Recorte_B_2.4.tiff,10
584,P10_C1_G120_Recorte_Recorte_C_3.4.tiff,10
212,P10_C2_G40_Recorte_Recorte_C_3.3.tiff,10
535,P10_C1_G120_Recorte_Recorte_A1_1.2.tiff,10
985,P10_C2_G180_Recorte_Recorte_C_3.4.tiff,10
556,P10_C1_G120_Recorte_Recorte_C_3.5.tiff,10
7,P10_C1_G40_Recorte_Recorte_A1_1.4.tiff,10
114,P10_C2_G40_Recorte_Recorte_A2_1.3.tiff,10
74,P10_C1_G40_Recorte_Recorte_A2_1.6.tiff,10
886,P10_C2_G180_Recorte_Recorte_A1_1.2.tiff,10
317,P10_C2_G80_Recorte_Recorte_C_3.2.tiff,10
577,P10_C2_G120_Recorte_Recorte_B_2.4.tiff,10
742,P10_C2_G120_Recorte_Recorte_A1_1.3.tiff,10
541,P10_C1_G120_Recorte_Recorte_A2_1.1.tiff,10
776,P10_C1_G180_Recorte_Recorte_B_2.1.tiff,10
879,P10_C1_G180_Recorte_Recorte_C_3.4.tiff,10
424,P10_C2_G80_Recorte_Recorte_B_2.5.tiff,10
539,P10_C1_G120_Recorte_Recorte_C_3.1.tiff,10
845,P10_C1_G180_Recorte_Recorte_A2_1.3.tiff,10
62,P10_C2_G40_Recorte_Recorte_C_3.1.tiff,10
577,P10_C2_G120_Recorte_Recorte_B_2.4.tiff,10
791,P10_C1_G180_Recorte_Recorte_A2_1.2.tiff,10
286,P10_C1_G80_Recorte_Recorte_C_3.3.tiff,10
407,P10_C2_G80_Recorte_Recorte_B_2.1.tiff,10
286,P10_C1_G80_Recorte_Recorte_C_3.3.tiff,10
743,P10_C2_G120_Recorte_Recorte_A2_1.3.tiff,10
949,P10_C2_G180_Recorte_Recorte_B_2.1.tiff,10
890,P10_C2_G180_Recorte_Recorte_A1_1.6.tiff,10
698,P10_C2_G120_Recorte_Recorte_A2_1.6.tiff,10
274,P10_C1_G80_Recorte_Recorte_A1_1.3.tiff,10
273,P10_C1_G80_Recorte_Recorte_C_3.6.tiff,10
844,P10_C1_G180_Recorte_Recorte_A1_1.3.tiff,10
577,P10_C2_G120_Recorte_Recorte_B_2.4.tiff,10
359,P10_C1_G80_Recorte_Recorte_B_2.3.tiff,10
831,P10_C1_G180_Recorte_Recorte_A1_1.5.tiff,10
1016,P10_C2_G180_Recorte_Recorte_A2_1.3.tiff,10
1016,P10_C2_G180_Recorte_Recorte_A2_1.3.tiff,10
212,P10_C2_G40_Recorte_Recorte_C_3.3.tiff,10
656,P10_C2_G120_Recorte_Recorte_B_2.3.tiff,10
408,P10_C2_G80_Recorte_Recorte_C_3.1.tiff,10
786,P10_C1_G180_Recorte_Recorte_B_2.5.tiff,10
559,P10_C1_G120_Recorte_Recorte_C_3.3.tiff,10
835,P10_C1_G180_Recorte_Recorte_B_2.2.tiff,10
104,P10_C1_G40_Recorte_Recorte_C_3.4.tiff,10
275,P10_C1_G80_Recorte_Recorte_A2_1.3.tiff,10
1016,P10_C2_G180_Recorte_Recorte_A2_1.3.tiff,10
505,P10_C2_G80_Recorte_Recorte_A2_1.4.tiff,10
212,P10_C2_G40_Recorte_Recorte_C_3.3.tiff,10
399,P10_C2_G80_Recorte_Recorte_B_2.4.tiff,10
77,P10_C1_G40_Recorte_Recorte_B_2.5.tiff,10
845,P10_C1_G180_Recorte_Recorte_A2_1.3.tiff,10
776,P10_C1_G180_Recorte_Recorte_B_2.1.tiff,10
857,P10_C2_G180_Recorte_Recorte_C_3.1.tiff,10
34,P10_C1_G40_Recorte_Recorte_B_2.3.tiff,10
148,P10_C2_G40_Recorte_Recorte_C_3.5.tiff,10
853,P10_C1_G180_Recorte_Recorte_C_3.6.tiff,10
755,P10_C2_G120_Recorte_Recorte_C_3.4.tiff,10
879,P10_C1_G180_Recorte_Recorte_C_3.4.tiff,10
352,P10_C1_G80_Recorte_Recorte_A2_1.1.tiff,10
21,P10_C1_G40_Recorte_Recorte_C_3.3.tiff,10
286,P10_C1_G80_Recorte_Recorte_C_3.3.tiff,10
88,P10_C2_G40_Recorte_Recorte_C_3.4.tiff,10
584,P10_C1_G120_Recorte_Recorte_C_3.4.tiff,10
607,P10_C1_G120_Recorte_Recorte_B_2.2.tiff,10
546,P10_C1_G120_Recorte_Recorte_A2_1.3.tiff,10
84,P10_C1_G40_Recorte_Recorte_B_2.2.tiff,10
222,P10_C2_G40_Recorte_Recorte_A2_1.2.tiff,10
27,P10_C1_G40_Recorte_Recorte_A2_1.3.tiff,10
688,P10_C2_G120_Recorte_Recorte_C_3.1.tiff,10
451,P10_C2_G80_Recorte_Recorte_C_3.4.tiff,10
498,P10_C2_G80_Recorte_Recorte_B_2.3.tiff,10
671,P10_C2_G120_Recorte_Recorte_C_3.3.tiff,10
12,P10_C1_G40_Recorte_Recorte_A2_1.1.tiff,10
210,P10_C2_G40_Recorte_Recorte_B_2.3.tiff,10
738,P10_C2_G120_Recorte_Recorte_A2_1.2.tiff,10
816,P10_C1_G180_Recorte_Recorte_A1_1.4.tiff,10
222,P10_C2_G40_Recorte_Recorte_A2_1.2.tiff,10
266,P10_C1_G80_Recorte_Recorte_C_3.4.tiff,10
867,P10_C1_G180_Recorte_Recorte_C_3.3.tiff,10
222,P10_C2_G40_Recorte_Recorte_A2_1.2.tiff,10
497,P10_C2_G80_Recorte_Recorte_A2_1.6.tiff,10
708,P10_C2_G120_Recorte_Recorte_C_3.6.tiff,10
686,P10_C2_G120_Recorte_Recorte_A2_1.4.tiff,10
408,P10_C2_G80_Recorte_Recorte_C_3.1.tiff,10
545,P10_C1_G120_Recorte_Recorte_A1_1.3.tiff,10
7,P10_C1_G40_Recorte_Recorte_A1_1.4.tiff,10
107,P10_C1_G40_Recorte_Recorte_B_2.4.tiff,10
134,P10_C1_G40_Recorte_Recorte_C_3.2.tiff,10
89,P10_C1_G40_Recorte_Recorte_C_3.6.tiff,10
341,P10_C1_G80_Recorte_Recorte_A1_1.5.tiff,10
868,P10_C1_G180_Recorte_Recorte_C_3.5.tiff,10
882,P10_C1_G180_Recorte_Recorte_A2_1.6.tiff,10
131,P10_C2_G40_Recorte_Recorte_A2_1.6.tiff,10
968,P10_C2_G180_Recorte_Recorte_A1_1.5.tiff,10
536,P10_C1_G120_Recorte_Recorte_A2_1.2.tiff,10
614,P10_C2_G120_Recorte_Recorte_A2_1.1.tiff,10
496,P10_C2_G80_Recorte_Recorte_A1_1.6.tiff,10
879,P10_C1_G180_Recorte_Recorte_C_3.4.tiff,10
433,P10_C1_G80_Recorte_Recorte_B_2.2.tiff,10
424,P10_C2_G80_Recorte_Recorte_B_2.5.tiff,10
969,P10_C2_G180_Recorte_Recorte_A2_1.5.tiff,10
886,P10_C2_G180_Recorte_Recorte_A1_1.2.tiff,10
408,P10_C2_G80_Recorte_Recorte_C_3.1.tiff,10
433,P10_C1_G80_Recorte_Recorte_B_2.2.tiff,10
44,P10_C1_G40_Recorte_Recorte_A1_1.5.tiff,10
755,P10_C2_G120_Recorte_Recorte_C_3.4.tiff,10
577,P10_C2_G120_Recorte_Recorte_B_2.4.tiff,10
514,P10_C2_G80_Recorte_Recorte_A2_1.3.tiff,10
543,P10_C1_G120_Recorte_Recorte_A1_1.6.tiff,10
829,P10_C2_G180_Recorte_Recorte_A1_1.1.tiff,10
913,P10_C2_G180_Recorte_Recorte_A1_1.4.tiff,10
781,P10_C1_G180_Recorte_Recorte_B_2.4.tiff,10
274,P10_C1_G80_Recorte_Recorte_A1_1.3.tiff,10
114,P10_C2_G40_Recorte_Recorte_A2_1.3.tiff,10
274,P10_C1_G80_Recorte_Recorte_A1_1.3.tiff,10
802,P10_C1_G180_Recorte_Recorte_A1_1.1.tiff,10
372,P10_C1_G80_Recorte_Recorte_A2_1.6.tiff,10
887,P10_C2_G180_Recorte_Recorte_A2_1.2.tiff,10
89,P10_C1_G40_Recorte_Recorte_C_3.6.tiff,10
131,P10_C2_G40_Recorte_Recorte_A2_1.6.tiff,10
802,P10_C1_G180_Recorte_Recorte_A1_1.1.tiff,10
959,P10_C2_G180_Recorte_Recorte_B_2.6.tiff,10
835,P10_C1_G180_Recorte_Recorte_B_2.2.tiff,10
686,P10_C2_G120_Recorte_Recorte_A2_1.4.tiff,10
162,P10_C2_G40_Recorte_Recorte_C_3.6.tiff,10
513,P10_C2_G80_Recorte_Recorte_A1_1.3.tiff,10
266,P10_C1_G80_Recorte_Recorte_C_3.4.tiff,10
289,P10_C1_G80_Recorte_Recorte_A2_1.4.tiff,10
45,P10_C1_G40_Recorte_Recorte_A2_1.5.tiff,10
134,P10_C1_G40_Recorte_Recorte_C_3.2.tiff,10
204,P10_C2_G40_Recorte_Recorte_A2_1.4.tiff,10
613,P10_C2_G120_Recorte_Recorte_A1_1.1.tiff,10
985,P10_C2_G180_Recorte_Recorte_C_3.4.tiff,10
113,P10_C2_G40_Recorte_Recorte_A1_1.3.tiff,10
600,P10_C2_G120_Recorte_Recorte_B_2.1.tiff,10
396,P10_C2_G80_Recorte_Recorte_C_3.3.tiff,10
890,P10_C2_G180_Recorte_Recorte_A1_1.6.tiff,10
288,P10_C1_G80_Recorte_Recorte_A1_1.4.tiff,10
14,P10_C1_G40_Recorte_Recorte_A2_1.2.tiff,10
802,P10_C1_G180_Recorte_Recorte_A1_1.1.tiff,10
352,P10_C1_G80_Recorte_Recorte_A2_1.1.tiff,10
180,P10_C2_G40_Recorte_Recorte_B_2.5.tiff,10
564,P10_C1_G120_Recorte_Recorte_B_2.6.tiff,10
556,P10_C1_G120_Recorte_Recorte_C_3.5.tiff,10
494,P10_C2_G80_Recorte_Recorte_B_2.2.tiff,10
613,P10_C2_G120_Recorte_Recorte_A1_1.1.tiff,10
266,P10_C1_G80_Recorte_Recorte_C_3.4.tiff,10
155,P10_C2_G40_Recorte_Recorte_B_2.1.tiff,10
517,P10_C2_G80_Recorte_Recorte_A2_1.5.tiff,10
882,P10_C1_G180_Recorte_Recorte_A2_1.6.tiff,10
372,P10_C1_G80_Recorte_Recorte_A2_1.6.tiff,10
697,P10_C2_G120_Recorte_Recorte_A1_1.6.tiff,10
396,P10_C2_G80_Recorte_Recorte_C_3.3.tiff,10
131,P10_C2_G40_Recorte_Recorte_A2_1.6.tiff,10
471,P10_C1_G80_Recorte_Recorte_B_2.6.tiff,10
21,P10_C1_G40_Recorte_Recorte_C_3.3.tiff,10
726,P10_C2_G120_Recorte_Recorte_C_3.5.tiff,10
830,P10_C2_G180_Recorte_Recorte_A2_1.1.tiff,10
868,P10_C1_G180_Recorte_Recorte_C_3.5.tiff,10
222,P10_C2_G40_Recorte_Recorte_A2_1.2.tiff,10
420,P10_C1_G80_Recorte_Recorte_B_2.5.tiff,10
786,P10_C1_G180_Recorte_Recorte_B_2.5.tiff,10
613,P10_C2_G120_Recorte_Recorte_A1_1.1.tiff,10
600,P10_C2_G120_Recorte_Recorte_B_2.1.tiff,10
577,P10_C2_G120_Recorte_Recorte_B_2.4.tiff,10
214,P10_C2_G40_Recorte_Recorte_A1_1.1.tiff,10
463,P10_C2_G80_Recorte_Recorte_A1_1.1.tiff,10
14,P10_C1_G40_Recorte_Recorte_A2_1.2.tiff,10
451,P10_C2_G80_Recorte_Recorte_C_3.4.tiff,10
11,P10_C1_G40_Recorte_Recorte_A1_1.1.tiff,10
289,P10_C1_G80_Recorte_Recorte_A2_1.4.tiff,10
614,P10_C2_G120_Recorte_Recorte_A2_1.1.tiff,10
